org_id,entity_name,printable_name,status_flag,e_mail,currency,currency_pattern,float_pattern,group_separator,group_size,decimal_char,language,country,time_zone,org_type,created_time,created_by,modified_time,modified_by,sys_flags,path,years_in_business,industry_val_num,annual_rev_vid,emp_count_vid,oca,parent_org_id,master_org_id
ORG_00004JAJ,0014038KIM,CAF/Woodstone,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:43:39,USER_00000001,2003-01-09 16:18:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAJ,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JAK,0014P032COSR,St. Marks/Flowe Dr.,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:43:43,USER_00000001,2002-08-16 18:05:21,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J96.ORG_00004JAK,0.0,0.0,0.0,0.0,8,ORG_00004J96,ORG_00004J5D
ORG_00004JAL,0014038LIM,CAF/Greenhaven,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:43:47,USER_00000001,2003-01-09 16:18:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAL,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JAM,0014P032DOSR,Lifespan/Oak St.,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:43:52,USER_00000001,2002-12-16 17:14:58,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J97.ORG_00004JAM,0.0,0.0,0.0,0.0,17,ORG_00004J97,ORG_00004J5D
ORG_00004JAN,0014038MIM,CAF/Piedmont Courts,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:43:56,USER_00000001,2002-10-09 14:51:51,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAN,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JAO,0014P032EOSR,Lifespan/Tuckaseegee,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:44:00,USER_00000001,2002-10-15 08:00:20,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J98.ORG_00004JAO,0.0,0.0,0.0,0.0,14,ORG_00004J98,ORG_00004J5D
ORG_00004JAP,0014038MMIM,CAF/Charlottetown Terrace,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:44:06,USER_00000001,2002-10-09 14:26:17,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JAQ,0014P032FOSR,Lifespan/Windsor,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:44:11,USER_00000001,2003-01-17 15:35:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J99.ORG_00004JAQ,0.0,0.0,0.0,0.0,23,ORG_00004J99,ORG_00004J5D
ORG_00004JAR,0014038NIM,CAF/Southside Homes,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:44:15,USER_00000001,2002-10-09 14:26:18,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAR,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JN1,0014215ASH,Charlotte Emergency Housing,I,Ranbow_Room_Daycare@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:04,USER_00000001,2002-10-26 11:45:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN1,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JN2,0014P185AP,Salvation Army/Gastonia,I,raising3forhim@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:13,USER_00000001,2003-01-16 18:00:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLD.ORG_00004JN2,0.0,0.0,0.0,0.0,14,ORG_00004JLD,ORG_00004J5D
ORG_00004JDI,0014P041DOSR,Res. Sup. Serv./Lisa Circle,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:51:32,USER_00000001,2002-09-20 11:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBN.ORG_00004JDI,0.0,0.0,0.0,0.0,11,ORG_00004JBN,ORG_00004J5D
ORG_00004JDJ,0014065BSK,Salvation Army/Hickory/SK,I,sabgclub@earthlink.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:51:40,USER_00000001,2002-10-26 11:44:36,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDJ,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JDK,0014P041EOSR,Res. Sup. Serv./Shamrock,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:51:45,USER_00000001,2002-10-26 11:51:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBP.ORG_00004JDK,0.0,0.0,0.0,0.0,11,ORG_00004JBP,ORG_00004J5D
ORG_00004JDL,0014065CAS,Salvation Army/Hickory/A.S.,I,sabgclub@earthlink.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:51:50,USER_00000001,2003-01-10 13:05:26,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDL,0.0,0.0,0.0,0.0,24,ORG_00004J5D,ORG_00004J5D
ORG_00004JDM,0014P041FOSR,Res. Sup. Serv./Gaynelle,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:51:56,USER_00000001,2002-10-26 11:50:49,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBR.ORG_00004JDM,0.0,0.0,0.0,0.0,10,ORG_00004JBR,ORG_00004J5D
ORG_00004JDN,0014067AP,Loaves N Fishes/Statesville,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:01,USER_00000001,2002-10-26 11:42:17,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDN,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JDO,0014P041GOSR,Res. Sup. Serv./Stilwell,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:06,USER_00000001,2002-09-20 11:35:32,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBT.ORG_00004JDO,0.0,0.0,0.0,0.0,11,ORG_00004JBT,ORG_00004J5D
ORG_00004JDP,0014068AAS,SOS/Colored with Fun,I,slofton@ci.hickory.nc.us,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:12,USER_00000001,2002-10-26 11:42:24,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JDQ,0014P042AOSR,Res. Sup. Serv./Nevins,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:17,USER_00000001,2003-01-21 21:30:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBV.ORG_00004JDQ,0.0,0.0,0.0,0.0,23,ORG_00004JBV,ORG_00004J5D
ORG_00004JDR,0014069ADC,Greenville Mem. Day Care,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:22,USER_00000001,2002-10-26 11:42:54,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDR,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JDS,0014P043AOSR,Res. Sup. Serv./Crosby,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:30,USER_00000001,2002-12-16 17:14:50,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC1.ORG_00004JDS,0.0,0.0,0.0,0.0,24,ORG_00004JC1,ORG_00004J5D
ORG_00004JDT,0014071AAS,Rutherford County SOS,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:35,USER_00000001,2002-08-16 18:05:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDT,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JDU,0014P045AOSR,Res. Sup. Serv./Greywood,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:41,USER_00000001,2002-10-26 11:50:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC3.ORG_00004JDU,0.0,0.0,0.0,0.0,20,ORG_00004JC3,ORG_00004J5D
ORG_00004JDV,0014073AOSR,RHA of Rowan/Davie,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:46,USER_00000001,2002-08-16 18:05:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDV,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JE0,0014P046AOSR,Res. Sup. Serv/Swans Run GH,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:51,USER_00000001,2002-10-26 11:51:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC5.ORG_00004JE0,0.0,0.0,0.0,0.0,15,ORG_00004JC5,ORG_00004J5D
ORG_00004JE1,0014073BOSR,RHA Catawba-Lincoln,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:52:56,USER_00000001,2002-10-26 11:42:46,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE1,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JE2,0014P047AOSR,Res. Sup. Serv./Williams,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:02,USER_00000001,2003-01-22 15:01:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC7.ORG_00004JE2,0.0,0.0,0.0,0.0,14,ORG_00004JC7,ORG_00004J5D
ORG_00004JE3,0014074AP,Belmont Community Organization,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:07,USER_00000001,2002-10-26 11:45:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE3,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JE4,0014P048AOSR,Res. Sup. Serv./The Plaza,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:13,USER_00000001,2003-02-20 16:55:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC9.ORG_00004JE4,0.0,0.0,0.0,0.0,26,ORG_00004JC9,ORG_00004J5D
ORG_00004JE5,0014077AOSR,Serenity House,I,serenity2@carolina.rr.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:18,USER_00000001,2003-01-16 17:10:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE5,0.0,0.0,0.0,0.0,21,ORG_00004J5D,ORG_00004J5D
ORG_00004JE6,0014P050AOSR,Hope Haven Villages,I,vgoode@hopehavennc.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:26,USER_00000001,2003-01-15 16:20:29,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCB.ORG_00004JE6,0.0,0.0,0.0,0.0,12,ORG_00004JCB,ORG_00004J5D
ORG_00004JE7,0014078ASN,Crisis Assistance Ministry,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:32,USER_00000001,2002-10-26 11:42:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE7,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JE8,0014P053AP,Christian Min of Lincoln Co.,I,susanbrymer@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:37,USER_00000001,2002-08-16 18:05:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCF.ORG_00004JE8,0.0,0.0,0.0,0.0,8,ORG_00004JCF,ORG_00004J5D
ORG_00004JE9,0014079AOSR,Friendship Home,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:42,USER_00000001,2002-08-16 18:05:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE9,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004JEA,0014P053BSK,Christian Min of Lincoln Co/SK,I,susanbrymer@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:48,USER_00000001,2002-08-16 18:05:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCH.ORG_00004JEA,0.0,0.0,0.0,0.0,8,ORG_00004JCH,ORG_00004J5D
ORG_00004JEB,0014080AP,Victory Faith Church of God,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:53:54,USER_00000001,2002-11-12 11:29:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JEB,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004JEC,0014P055AOSR,Youth Homes/Second Wind GH,I,crivera@youthhomesinc.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:54:00,USER_00000001,2003-02-13 08:29:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCJ.ORG_00004JEC,0.0,0.0,0.0,0.0,21,ORG_00004JCJ,ORG_00004J5D
ORG_00004JED,0014081AP,Cooperative Christian Ministry,A,dtwilson@concordnc.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 17:54:05,USER_00000001,2002-10-26 11:42:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JED,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K0J,0014379MOSR,Gaston-Lin.  Area Serv/RH-#2F,A,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:23:20,USER_00000001,2002-08-14 20:37:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0J,0.0,0.0,0.0,0.0,6,ORG_00004J5D,ORG_00004J5D
ORG_00004K0K,0014P364BAS,Clover Parish of UMC/A.S.,I,sarahmoss271@cs.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:23:32,USER_00000001,2003-01-16 18:15:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JUV.ORG_00004K0K,0.0,0.0,0.0,0.0,17,ORG_00004JUV,ORG_00004J5D
ORG_00004K0L,0014379OOSR,Gaston-Lin.  Area Serv/PACT,A,sanderson@pathmhddsa.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:23:45,USER_00000001,2002-08-14 20:37:53,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0L,0.0,0.0,0.0,0.0,6,ORG_00004J5D,ORG_00004J5D
ORG_00004K0M,0014P364CSR,Clover Parish of UMC/S.R.,I,sarahmoss271@cs.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:23:57,USER_00000001,2003-01-16 18:15:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV1.ORG_00004K0M,0.0,0.0,0.0,0.0,17,ORG_00004JV1,ORG_00004J5D
ORG_00004K0N,0014379PR,Gaston-Lin.  Area Serv/Par Hos,A,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:24:10,USER_00000001,2002-08-14 20:37:54,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0N,0.0,0.0,0.0,0.0,6,ORG_00004J5D,ORG_00004J5D
ORG_00004K0O,0014P365ADM,Epiphany Lutheran Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:24:25,USER_00000001,2002-08-16 18:08:08,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV3.ORG_00004K0O,0.0,0.0,0.0,0.0,8,ORG_00004JV3,ORG_00004J5D
ORG_00004K0P,0014379QR,Gaston-Lin.  Area Serv/Crisis,A,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:24:37,USER_00000001,2002-10-09 14:56:15,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0P,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K0Q,0014P367AM,Cornerstone UMC,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:24:50,USER_00000001,2002-12-16 17:15:06,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV5.ORG_00004K0Q,0.0,0.0,0.0,0.0,17,ORG_00004JV5,ORG_00004J5D
ORG_00004K0R,0014379RDC,Gaston-Lincoln Area/Beginnings,I,sbowman@pathmhddasa.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:25:02,USER_00000001,2002-12-16 17:15:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0R,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004K0S,0014P368AP,Pleasant Ridge Baptist Church,I,ccjgrady@hotmail.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:25:15,USER_00000001,2002-11-07 13:03:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV7.ORG_00004K0S,0.0,0.0,0.0,0.0,14,ORG_00004JV7,ORG_00004J5D
ORG_00004K0T,0014380AP,Valdese Church of God/Pantry,I,kays@vcog.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:25:28,USER_00000001,2002-10-26 11:39:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0T,0.0,0.0,0.0,0.0,18,ORG_00004J5D,ORG_00004J5D
ORG_00004K0U,0014P369AP,Burnsville Rec N Learning/Pant,I,misssmith@go.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:25:40,USER_00000001,2003-02-21 19:25:15,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV9.ORG_00004K0U,0.0,0.0,0.0,0.0,11,ORG_00004JV9,ORG_00004J5D
ORG_00004K0V,0014380BSK,Valdese Church of God/SK-DM,I,kays@vcog.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:25:52,USER_00000001,2002-10-26 11:37:32,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0V,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004K10,0014P369BKC,Burnsville Rec N Learning/KC,I,misssmith@go.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:26:04,USER_00000001,2002-08-16 18:08:10,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVB.ORG_00004K10,0.0,0.0,0.0,0.0,8,ORG_00004JVB,ORG_00004J5D
ORG_00004K11,0014381AP,Cornerstone Baptist Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:26:17,USER_00000001,2002-08-16 18:08:12,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K11,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K12,0014P370AP,Zoar United Methodist Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:26:30,USER_00000001,2002-08-16 18:08:10,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVD.ORG_00004K12,0.0,0.0,0.0,0.0,8,ORG_00004JVD,ORG_00004J5D
ORG_00004K13,0014382AP,New Covenant Church,I,carmanfan@netzero.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:26:42,USER_00000001,2003-01-16 18:21:10,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K13,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004K14,0014P371AP,Habitat for Humanity/Charlotte,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:26:58,USER_00000001,2002-08-16 18:08:11,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVF.ORG_00004K14,0.0,0.0,0.0,0.0,8,ORG_00004JVF,ORG_00004J5D
ORG_00004K15,0014385AP,Landmark Baptist Church,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:27:10,USER_00000001,2002-08-16 18:08:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K15,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K16,0014P372AP,Johns Chapel Holiness,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:27:23,USER_00000001,2002-10-10 07:45:19,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVH.ORG_00004K16,0.0,0.0,0.0,0.0,20,ORG_00004JVH,ORG_00004J5D
ORG_00004K17,0014386AP,Evangel Fellowship,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:27:35,USER_00000001,2002-08-16 18:08:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K17,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K18,0014P373AP,St. Marys Food Pantry,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:27:48,USER_00000001,2003-01-21 21:15:28,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVJ.ORG_00004K18,0.0,0.0,0.0,0.0,11,ORG_00004JVJ,ORG_00004J5D
ORG_00004K19,0014387ASR,University Adult Care,I,rubyrn@yahoo.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:28:00,USER_00000001,2002-08-16 18:08:14,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K19,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K1A,0014P374AP,Salvation Army/Concord,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:28:13,USER_00000001,2002-11-08 08:19:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVL.ORG_00004K1A,0.0,0.0,0.0,0.0,14,ORG_00004JVL,ORG_00004J5D
ORG_00004K1B,0014389AP,East Lincoln Christian Min.,I,elcm@charter.net,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:28:25,USER_00000001,2002-08-16 18:08:14,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1B,0.0,0.0,0.0,0.0,9,ORG_00004J5D,ORG_00004J5D
ORG_00004K1C,0014P375AOSR,House of Mercy,I,saschoclab@aol.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:28:38,USER_00000001,2002-10-31 13:45:22,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVN.ORG_00004K1C,0.0,0.0,0.0,0.0,11,ORG_00004JVN,ORG_00004J5D
ORG_00004K1D,0014390ASN,CIS/Lincoln County,I,toniwcis@juno.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:28:51,USER_00000001,2003-01-16 18:21:10,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K1D,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004K1E,0014P376AOSR,Grace Ministries,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 19:29:08,USER_00000001,2002-08-16 18:08:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JVP.ORG_00004K1E,0.0,0.0,0.0,0.0,8,ORG_00004JVP,ORG_00004J5D
ORG_00004JN3,0014216AP,Pineville Church of Nazarene,I,pinevillenazarene@juno.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:25,USER_00000001,2003-01-16 18:06:15,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN3,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
ORG_00004JN4,0014P185BSN,Salvation Army BNG Club/ View,I,mclary@quik.com,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:34,USER_00000001,2003-01-16 18:00:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLF.ORG_00004JN4,0.0,0.0,0.0,0.0,14,ORG_00004JLF,ORG_00004J5D
ORG_00004JN5,0014222AP,Loaves N Fishes/Office,I,beverly@loavesandfishes.org,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:43,USER_00000001,2002-12-16 17:14:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN5,0.0,0.0,0.0,0.0,13,ORG_00004J5D,ORG_00004J5D
ORG_00004JN6,0014P185CSN,Salvation Army/BNG Club/Mariet,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:28:52,USER_00000001,2002-10-23 21:05:09,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLH.ORG_00004JN6,0.0,0.0,0.0,0.0,17,ORG_00004JLH,ORG_00004J5D
ORG_00004JN7,0014222BP,Loaves N Fishes/DSS,I,keekl@co.mecklenburg.nc.us,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:00,USER_00000001,2002-10-26 11:44:37,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN7,0.0,0.0,0.0,0.0,12,ORG_00004J5D,ORG_00004J5D
ORG_00004JN8,0014P185DSN,Salvation Army/BNG Club/Lowell,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:09,USER_00000001,2002-10-09 15:30:22,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLJ.ORG_00004JN8,0.0,0.0,0.0,0.0,14,ORG_00004JLJ,ORG_00004J5D
ORG_00004JN9,0014222DP,Loaves N Fishes/Crisis,I,Unknown,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,S,2002-08-13 18:29:18,USER_00000001,2002-10-26 11:48:53,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN9,0.0,0.0,0.0,0.0,15,ORG_00004J5D,ORG_00004J5D
