emp_count_vid,group_size,modified_time,years_in_business,created_time,oca,entity_name,group_separator,source_database,created_by,industry_val_num,decimal_char,annual_rev_vid,sys_flags,parent_org_id,source_table,currency,float_pattern,master_org_id,currency_pattern,modified_by,language,country,path,printable_name,org_id,status_flag,org_type
0.0,3,2007-04-02 18:28:10,0.0,2004-11-23 22:00:37,6,ColumbusGAZD,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00000001,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N8U,Tri-City Cluster of Georgia,ORG_00004N8U,A,S
0.0,3,2006-01-05 23:20:52,0.0,2004-11-23 22:03:49,4,MilwaukeeZC,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N8V,Wisconsin Network,ORG_00004N8V,A,S
0.0,3,2006-01-05 23:43:26,0.0,2004-11-23 22:06:31,3,OaklandZC,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N90,Northern CA Food Bank Coop,ORG_00004N90,A,S
0.0,3,2006-01-04 23:12:18,0.0,2004-11-23 22:11:35,3,Cleveland,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N91,"Cleveland Foodbank, Inc.",ORG_00004N91,A,S
0.0,3,2006-01-04 23:25:59,0.0,2004-11-23 22:15:13,3,ColumbusGA,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N92,Second Harvest FB of the Chattahoochee Valley,ORG_00004N92,A,S
0.0,3,2006-01-04 23:28:01,0.0,2004-11-23 22:18:37,3,ColumbusOH,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N93,Mid-Ohio Foodbank,ORG_00004N93,A,S
0.0,3,2006-01-04 23:33:16,0.0,2004-11-23 22:20:46,3,Crookston,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N94,North Country Food Bank Inc.,ORG_00004N94,A,S
0.0,3,2006-01-05 00:01:58,0.0,2004-11-23 22:22:51,3,DesMoines,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N95,Food Bank of Iowa,ORG_00004N95,A,S
0.0,3,2008-04-29 15:26:05,0.0,2004-11-23 22:25:55,4,Erie,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N96,Second Harvest Food Bank of Northwest PA,ORG_00004N96,A,S
0.0,3,2006-01-05 00:23:04,0.0,2004-11-23 22:28:26,3,Flint,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N97,Food Bank of Eastern Michigan,ORG_00004N97,A,S
0.0,3,2006-01-05 00:26:05,0.0,2004-11-23 22:35:53,3,FresnoFB,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N98,Community Food Bank,ORG_00004N98,A,S
0.0,3,2009-02-09 10:28:37,0.0,2004-11-23 22:43:01,4,FtMyers,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N99,Harry Chapin FB of Southwest Florida,ORG_00004N99,A,S
0.0,3,2006-01-05 00:32:45,0.0,2004-11-23 22:44:55,3,FtWorth,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9A,Tarrant Area Food Bank,ORG_00004N9A,A,S
0.0,3,2008-12-02 14:19:26,0.0,2004-11-23 22:47:18,6,Lansing,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9B,Greater Lansing Food Bank,ORG_00004N9B,A,S
0.0,3,2006-01-05 23:19:47,0.0,2004-11-23 22:49:15,3,Milwaukee,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9C,Feeding America Eastern Wisconsin,ORG_00004N9C,A,S
0.0,3,2006-01-05 23:39:58,0.0,2004-11-23 22:51:00,4,NorfolkFB,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9D,Foodbank of Southeastern Virginia,ORG_00004N9D,A,S
0.0,3,2006-01-05 23:42:27,0.0,2004-11-23 22:53:07,3,Oakland,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9E,Alameda County Community Food Bank,ORG_00004N9E,A,S
0.0,3,2006-01-06 00:11:05,0.0,2004-11-23 22:55:37,3,Riverside,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9F,Second Harvest Food Bank Serving Riverside and San Bernardino,ORG_00004N9F,A,S
0.0,3,2006-01-09 16:45:13,0.0,2004-11-23 22:57:11,3,Sacramento,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9G,"Senior Gleaners, Inc.",ORG_00004N9G,I,S
0.0,3,2006-01-09 16:51:21,0.0,2004-11-23 22:58:49,3,SanFrancisco,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9H,San Francisco Food Bank,ORG_00004N9H,A,S
0.0,3,2006-01-09 16:53:22,0.0,2004-11-23 23:01:27,3,SanJose,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9I,Second Harvest Food Bank of Santa Clara and San Mateo Counties,ORG_00004N9I,A,S
0.0,3,2006-01-09 16:56:14,0.0,2004-11-23 23:03:46,3,SantaRosa,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9J,Redwood Empire Food Bank,ORG_00004N9J,A,S
0.0,3,2006-01-09 17:22:59,0.0,2004-11-23 23:06:10,3,Tulsa,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9K,Community Food Bank of Eastern Oklahoma,ORG_00004N9K,A,S
0.0,3,2006-01-09 17:29:47,0.0,2004-11-23 23:09:09,3,VisaliaFB,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9L,Foodlink for Tulare County,ORG_00004N9L,A,S
0.0,3,2006-01-05 23:08:36,0.0,2004-11-23 23:19:45,3,Manteca,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9M,America's Second Harvest Food Bank of San Joaquin,ORG_00004N9M,A,S
0.0,3,2006-01-03 22:08:51,0.0,2004-11-24 15:23:15,3,Abilene,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9N,Food Bank of Abilene,ORG_00004N9N,A,S
0.0,3,2007-10-22 20:05:54,0.0,2004-11-24 15:24:52,4,Akron,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9O,Akron-Canton Regional Food Bank,ORG_00004N9O,A,S
0.0,3,2006-01-03 22:12:53,0.0,2004-11-24 15:26:27,3,Alexandria,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9P,Food Bank of Central Louisiana,ORG_00004N9P,A,S
0.0,3,2006-01-03 22:16:00,0.0,2004-11-24 15:28:11,3,Amarillo,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9Q,High Plains Food Bank,ORG_00004N9Q,A,S
0.0,3,2007-11-30 16:26:36,0.0,2004-11-24 15:31:09,5,Anderson,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9R,Second Harvest Food Bank of East Central Indiana,ORG_00004N9R,A,S
0.0,3,2005-08-23 20:04:56,0.0,2004-11-24 15:34:18,4,Asheville,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NRH,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9S,MANNA Food Bank,ORG_00004N9S,A,S
0.0,3,2006-07-07 14:42:26,0.0,2004-11-24 15:36:40,4,AthensFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NM7,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9T,Action Inc. Full Plate Program,ORG_00004N9T,I,S
0.0,3,2006-01-04 22:32:31,0.0,2004-11-24 15:42:52,3,BatonRouge,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9U,Greater Baton Rouge Food Bank,ORG_00004N9U,A,S
0.0,3,2006-01-04 22:37:25,0.0,2004-11-24 15:44:43,4,Beaumont,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004N9V,Southeast Texas Food Bank,ORG_00004N9V,A,S
0.0,3,2006-01-04 22:43:50,0.0,2004-11-24 15:47:54,3,Bloomington,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA0,Hoosier Hills Food Bank,ORG_00004NA0,A,S
0.0,3,2006-01-04 22:48:38,0.0,2004-11-24 16:06:33,3,CathedralCity,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA1,"FIND Food Bank, Inc.",ORG_00004NA1,A,S
0.0,3,2006-07-07 14:42:45,0.0,2004-11-24 16:09:45,4,CharlotteFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NM7,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA2,Community Food Rescue,ORG_00004NA2,I,S
0.0,3,2009-04-24 15:28:52,0.0,2004-11-24 16:12:59,7,ComstockPark,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA3,Feeding America West Michigan Food Bank,ORG_00004NA3,A,S
0.0,3,2006-01-04 23:31:23,0.0,2004-11-24 16:15:09,3,Concord,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA4,Food Bank of Contra Costa and Solano,ORG_00004NA4,A,S
0.0,3,2006-01-04 23:32:18,0.0,2004-11-24 16:17:15,3,CorpusChristi,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA5,Food Bank of Corpus Christi,ORG_00004NA5,A,S
0.0,3,2006-01-04 23:59:10,0.0,2004-11-24 16:18:57,3,Dayton,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA6,"The Foodbank, Inc.",ORG_00004NA6,A,S
0.0,3,2006-01-05 00:04:06,0.0,2004-11-24 16:22:45,3,Detroit,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA7,Gleaners Community Food Bank of Metro Detroit,ORG_00004NA7,A,S
0.0,3,2006-01-05 00:05:00,0.0,2004-11-24 16:26:19,3,Duluth,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA8,Second Harvest Northern Lakes Food Bank,ORG_00004NA8,A,S
0.0,3,2006-01-05 00:09:08,0.0,2004-11-24 16:32:03,5,ElizabethCity,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NA9,Bood Bank of the Albemarle,ORG_00004NA9,A,S
0.0,3,2009-07-09 13:50:16,0.0,2004-11-24 16:37:14,6,Elizabethtown,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAA,Feeding America Kentucky’s Heartland,ORG_00004NAA,A,S
0.0,3,2006-01-05 00:15:50,0.0,2004-11-24 17:06:12,3,EugeneFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAB,Food for Lane County,ORG_00004NAB,I,S
0.0,3,2006-01-05 00:16:50,0.0,2004-11-24 17:11:00,3,Evansville,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAC,Tri-State Food Bank,ORG_00004NAC,A,S
0.0,3,2006-01-05 00:18:28,0.0,2004-11-24 17:21:59,3,Fairfield,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAD,Shared Harvest Foodbank,ORG_00004NAD,A,S
0.0,3,2006-01-05 00:20:37,0.0,2004-11-24 17:23:54,1,Farrell,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAE,Community Food Warehouse of Mercer County,ORG_00004NAE,A,S
0.0,3,2006-01-05 00:37:50,0.0,2004-11-24 17:28:26,3,GrandRapids,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAF,Second Harvest North Central Food Bank,ORG_00004NAF,A,S
0.0,3,2006-01-05 00:39:20,0.0,2004-11-24 17:31:31,3,Gray,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAG,Second Harvest Food Bank of Northeast Tennessee,ORG_00004NAG,A,S
0.0,3,2006-01-05 00:45:07,0.0,2004-11-24 17:36:01,3,Hiawatha,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAH,HACAP Food Reservoir,ORG_00004NAH,A,S
0.0,3,2008-11-19 11:12:24,0.0,2004-11-24 17:38:48,5,HoustonFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004SE9,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAI,End Hunger Network,ORG_00004NAI,I,S
0.0,3,2006-01-05 00:50:13,0.0,2004-11-24 17:42:24,3,Huntington,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAJ,"Facing Hunger Food Bank, Inc.",ORG_00004NAJ,A,S
0.0,3,2006-01-05 00:55:56,0.0,2004-11-24 17:45:41,3,JonesboroFB,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAK,Food Bank of Northeast Arkansas,ORG_00004NAK,A,S
0.0,3,2006-08-09 15:05:11,0.0,2004-11-24 17:48:56,4,LaCrosseFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NRH,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAL,Hunger Task Force of LaCrosse,ORG_00004NAL,I,S
0.0,3,2006-01-05 01:05:42,0.0,2004-11-24 17:53:30,4,LemoyneFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAM,Channels Food Rescue,ORG_00004NAM,I,S
0.0,3,2006-01-05 01:12:16,0.0,2004-11-24 18:01:21,3,Logan,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAN,Second Harvest Food Bank of Southeastern Ohio,ORG_00004NAN,A,S
0.0,3,2006-01-05 01:14:15,0.0,2004-11-24 18:04:30,5,Lorain,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAO,Second Harvest Food Bank of North Central Ohio,ORG_00004NAO,A,S
0.0,3,2006-01-05 01:20:26,0.0,2004-11-24 18:08:41,3,MadisonFB,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAP,Second Harvest Food Bank of Southern Wisconsin,ORG_00004NAP,A,S
0.0,3,2006-07-07 14:42:59,0.0,2004-11-24 18:10:29,4,MadisonFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NM7,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAQ,Wisconsin Harvest,ORG_00004NAQ,I,S
0.0,3,2006-01-05 23:10:15,0.0,2004-11-24 18:37:14,3,Mauldin,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAR,Community Food Bank of the Piedmont ,ORG_00004NAR,I,S
0.0,3,2006-01-05 23:16:22,0.0,2004-11-24 18:39:20,3,Mesa,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAS,United Food Bank,ORG_00004NAS,A,S
0.0,3,2007-01-02 20:58:04,0.0,2004-11-24 18:41:24,4,Millwood,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004NRH,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAT,"The Food Bank for Westchester, Inc.",ORG_00004NAT,A,S
0.0,3,2006-01-05 23:21:51,0.0,2004-11-24 18:42:57,3,Mineola,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAU,Island Harvest,ORG_00004NAU,A,S
0.0,3,2006-01-05 23:23:43,0.0,2004-11-24 19:39:06,3,MissoulaFRO,",",choice,USER_00004NRH,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004NAV,Missoula Food Bank,ORG_00004NAV,I,S
0.0,3,2006-01-04 22:44:54,0.0,2003-06-11 21:06:06,3,Boise,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTM,The Idaho Food Bank,ORG_00004KTM,A,S
0.0,3,2006-01-05 23:28:30,0.0,2003-06-11 21:17:19,3,Nashville,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTN,Second Harvest Food Bank of Middle Tennessee,ORG_00004KTN,A,S
0.0,3,2006-01-04 22:47:23,0.0,2003-06-11 21:31:13,3,Buffalo,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTO,Food Bank of Western New York,ORG_00004KTO,A,S
0.0,3,2006-01-05 23:34:14,0.0,2003-06-11 21:32:23,3,NewOrleansZD,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTP,Cluster - New Orleans,ORG_00004KTP,I,S
0.0,3,2006-01-05 23:33:23,0.0,2003-06-11 21:32:56,3,NewOrleans,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTQ,Second Harvesters Food Bank of Greater New Orleans,ORG_00004KTQ,A,S
0.0,3,2006-01-05 01:04:51,0.0,2003-06-11 21:33:38,3,LathamZD,",",choice,USER_00004IV5,0.0,.,0.0,0,ORG_00004IFI,choice_RW_ORG,USD,"###,##0.###",ORG_00004IFI,"*###,##0.00",USER_00004Q9N,en,US,ORG_00000001.ORG_00004IFI.ORG_00004KTR,Cluster - Upstate New York,ORG_00004KTR,A,S
